audio_id,cluster
4eddd67f7e0fa7f1c693200ceb19b2cf,2
bf135834d22a410d6d36c82c7573b1f0,3
2de338d226144a652308d70076bf214d,0
63fcdaaca4e85843e73f7b5a121a4aa9,4
fc1edc7f3461dce84ba3985d34dabb40,2
d04ae97cc8e4ea9f0bb8166dcc1d9121,5
0ce3d0df38dbffc6634e26ecc6549617,4
8f73fcf758b77926bd07638f215d5b70,0
e9e32ec77621864438c3787212db2a8a,2
cec6577a15d86d95b52cba7f9d092f3b,5
28dee81da8aafac4bf79ed158e1e9c77,6
d8dca59a25ca0de5a20533996b7d9558,6
e80ee03ed0c738eece5de0fc7441bbab,1
7ab7a6b0a28f42ffb8c9e8c6e37cefb1,4
fcf4d69911ff860a7586fbd633d648ef,3
adbcba13613ecf246dc3953d44968df0,7
b170209d69c522f44e18f43e2544adcc,3
2ce023fb2b7b9459f340c9f3a5600257,6
2aec5414c1ec3d6935d54279b0a6090a,4
77472ca531560c2ef7d4c6ec1f9ce739,0
86afe8960a118dd56eb84b5158585377,0
31b37d79819f88e8513374f35f1bf6eb,0
20f279f42ff51d80c9c5b962eb8ddc1e,6
72b3cb2834ec83ad7e402a356bca97ac,3
e36ce22fbf66b023a07b4e3e550ce968,3
a749e4c3bb19b2f96d461c364b4e05e0,1
71bb6be5e9665e303513807002590ecf,0
9dbc922c75310cea59ae42f1feecb2ac,3
61646ebc27c4c432484da5320944cba4,3
66ef57ae9e7943e063147534d487245f,0
4358692cc6b3ae98871b8481b2eefe6c,0
dd9d28004fd52039b9d4f11225cf20bb,3
07e27723f400e7790e4bab086f2d0433,5
2035ab671606c129bde67a5c3904a3e7,4
d68775d6db28654cef89d7167f0b1f00,3
51e4b82a6f67dcd37d9eecdacbe1239d,1
959255281e9f23b3809981f34b7fc1b3,2
c01736f3e76bdd5b4ec6d799551dfaac,5
189525b5006147a236ca1744f3adafe8,0
06402a0580cbffe2df8ed0ffb97e428c,6
9da4ef675205728d29705233c00ced3c,1
088586b01fa4e574bce0de37baba341e,7
94e00af71e320139f5ba9f35e7f8d272,4
ab5e57d5e3703bca98f8568df76bc77e,6
f8177a97ae94cd4400cbe2b53f7c63e2,7
df2011b68c599b348efeaf974ccdaddc,2
0a7965c8f1717b631ca4dcd442f6b583,5
bc9da0894b35c8b4c080290302164ae3,3
71f01364b7d9f7953a7a70e57623b37a,0
79cc13905325e2093fbeeab6ae44ebdf,3
863ea02a8bbe8e23357e614037b59c4c,1
46e92f6ac4fdf72245eb7d970b0a8560,6
9dd68fbe7494e49fa214f852ef8d7090,7
84fdb5d6a5940f19304f37ee6417f4f2,6
954f0f2f3672d13a420b00f9e17832c9,0
00e108ef63abd84c525500db208e21d1,3
e7e324248d7573c8494736280bf6e75f,6
378c87be9f971fbaef3bf2e8fb123428,0
4c7b62cf7db262f518dca317b46e158b,1
f891eceade1923f653cb646baef057f7,7
e668615bf72f277d780e36bbbb57358a,3
8c86f99c939f4211f02697584d599e40,7
3f8d5971237814fe5707e8ba66b83d4e,2
c5fc6695b5a42f44efa2ca6ce6d2d608,6
ad224da09ed02c6a1a924a78444a2c2e,4
25b0c281059a020505caeb62fe2ca79e,3
bb01e3b6bde940b438d849aca82e4d27,0
496c3346ce74ccd522c649457fef5606,7
d2741dbfbf6c9c737d45556ea435f0c8,5
cc6d79603e126f4e4ad0f96c2ced1800,3
2ee4d6599909bf5cd09272fed9587d0e,0
c67188c2cc33fd9e0ec0333e9851a08e,6
7dafab35f855cc939fe11ac3287e767d,5
cfe2a0f766ede15d0a7b9426ea087182,1
4799c40c16c2285ccb7cfcb3c452d632,7
4e11ed511fe7d213e7a6f01f924b8315,5
a8eab1ca168e5a83b989e0e24fd6fcd5,4
f5540c3181ba65fb92470516b6cb6391,0
c9a2f836e762f39d7c7157f4c1fed6d4,3
3c57d33319531d99c7b18fc7ab751a31,6
f0f97decdbc7879f19a56293ccc9dd7a,5
97dd0ebf5e7563103e477df81d885d2b,1
59fbd3a1c11470d63687d1f418c15068,7
8e0988e1f43cac0d648f0a8e4fa32a46,5
3d21755545f8ef91de7370c77449acd0,2
8cbe6d527786474b17da4581f1b14415,3
acafc06cdae7e26601b347a576b4adbf,4
b692496d99deb854185e7b493cf9c346,1
599b1918dc0db323245c4e7458b86888,3
cf6b8d02fd8ded8a40e14fdf75bb96aa,0
e050b031b6209f70b599c00ab3e8fc91,0
e90979c2ca46d933a8f9fc00b0cdfc6c,0
acca338c8a41dcb3abea25eb3473e9c0,7
c086888ff002dc36cdffd237885591fe,3
e604289b5f2c3c931a7915577f3c3e5f,4
836fa014ec8704f22a88535e8bfc4611,0
101736ca0c26d4b358eef23919d6ba21,3
bf5a6732eb4e72103ab56116d70311f8,3
04420cc0cb3874c7c9b8e450f1cb8f61,6
387ecb9846a45d1cd28b5f4380759ae7,4
89dc0b84f1a6f970a014a59205773d8a,1
1c2e9a801d03c9cb8b59bccb09b27ed0,1
650bf2de63e99c2a91c5341da70084e1,3
d30993bd7c3fddc50821f02bb43581b9,1
2efd15646b1af2ac9e3a7e9a68e2d4c2,7
7c962c1db61a336ca5b9f3354a2517ee,2
84ec09d2ee31d8c968556952ca702416,7
53d02e0fe65bb297ad64d4128f35cc9b,4
a584492063405072f40a7c0a5b6a0fd0,3
17a83319a412d347295c9cd64fbfa5b1,1
5d237595f03416f716e05365096b4ae1,5
7126df17d44fa6ae09f50436bcac1a79,1
050c2b97d3ae626dab436f8d2bd9b365,4
ce7e261e3a8c3828c6870c57c63d40af,7
b5aa32dd6bb37471472713771e410650,7
64775883d461d1174a309673c352443b,5
fd23588efa9e37e3fcf8ec4f954917a8,0
2567f72ebb5f682fd8bf4eefc5120162,1
d4dda6f997dbac85e3341e5c9130552c,5
596d89e9c3d2934fe4bf15293972ee80,4
99ff451c219f5f613baca0db387b3c8b,5
5d0c893917ac505978359001c73af830,6
61f4769f5d4ad8a3e2b1bed3527f2ba2,0
61226222c7a1b363c89ea411b1e8aaef,5
a251d0740383f28afaea9f111fbef8a9,7
8d708e0efb3ffd216bb7ed14d390bef5,6
9d2ffdab89eed2b4fced6f6226bfe83f,7
5c0f39674be110191f29955a373cc3ec,3
eaa9135aab96e7f08fe4fb600a3db82b,6
aaca30bf549262af1458b762cb7e6afb,0
5640d3ce1a611fc5d4bee3a6531e5988,1
ac1fa35a4a6c9ffb98475367f84df346,3
222199a6ada9822b00e1439fdd9ff110,7
1f55ea2d01ad54516f9aafb035232bde,3
d4f3b258f25393db9c2f8221cd2e383f,0
8453b3721d893d5074293c668f454396,7
473cf43de3ed554339f9478af9fbd6dd,3
aa834649dade9fec166f38ff82b7d81e,7
8d0d2dbd36cce291668b404ae3663931,6
e31ca0b1647ff01a2b9adff2c6e5da86,6
ff8bee6edbbd9e820a1464dcb6e1fa09,7
dc8e78d565e752fdca45c480a365c2c2,0
9fe9c6f62465dfafac6c0a30b5816ef5,0
d54823d09f5ef720880ea70fa91df874,5
99f93bf0ae26ee3fbdd39e93550f04c4,6
d65ce1eb72112cd1095d2197b9cbc3d9,0
a7af4f28177566ffa75698abe35bfb09,7
f8542de4e7737c3ddb6d7bdb3c7912fa,6
cbb0c0f8d22409febf15642a22018b8f,4
db1ba208d5d108ee2e2e72368e7e8b20,1
c5c5ae2c2217de9699fabaf35426eaa3,3
80c03870cf7c47e41f17fa34f03b57b5,2
b155a6d6e1d3ac5d0732f65f74e2025e,5
7d80c1d1c93132e4fd8934b1edd02e16,1
404941947eb95c951358fc30eda330d1,2
1ba1d0a2e239d26cf4125e0b015ace0a,0
f280213233222bbfbf14d515df4b8896,3
b177970647331f98e37115eab0130794,5
ee7e09e5e25d743ab53d947e47288edb,1
715bad2437d09c613d5241ed18ca4d3f,2
73a96d62f0d5f5bc6915680e7ba19cd3,2
615fdbc3ce076b908274a7c8ec6e2e60,2
8672866cf1f490af88466ca2042fd5eb,1
9e6a132cbb8226468544868f0ce137fb,4
8db77bb4363fa07254b2e3b07f673800,0
1da28c7e129030d90a812f6e46a8bacd,3
1f78b58cbad4627178fe1d204e651f24,2
c047ccb50c279e52777acae6aa796a3d,7
f11f753ccc01576cdb423cdd6e55b257,5
34ff2eead7193270993b676ea2e2e779,1
3ef779510a48e1b0ea4d7e3215a0549d,5
ba4394219f9008dea45e3342db0bc88f,7
11e55a8ad64933d1ab692da8fee2160b,2
2138b51bc629d3eb27f5a981bfbb836e,7
a92dab4e165021884312a397fb8df8e3,7
02639b30edf5b208653ebe623ae05d5e,1
d2ff5a857b0bf7c4a12666cac74082e4,5
3c980b70776e0304546fd3a9adec04a6,4
b3466eac3dfb5cab094b7dd9159f155f,2
62bf9dea7025f1dfcc0ebc3a5c41ab19,6
e06d8dfa6f3e2fa09c008eea5727ae6e,2
8b7698a801cf4e03263052afe87a92f7,3
c6686cb8bfcd854df768a400393aa311,1
9d334520eb7a76b47be5fac2a859774c,1
e401fe06e05fa6b3182a2bf1a382bb17,4
64344b0c40c871d5f2f7a646d2fdc13a,7
fb6121841474402cccf2e54cb23a0edd,2
f779182cc1e87db00f052492f88851fd,3
b5db092dfec8a6b3bffb07da131bb326,5
291e3ed105f9372d9388e12a07a124c1,0
3967d701e64972a1c032d701ef553aa3,3
1f6f28935703a925814efefe6861be79,5
07cd4966946d6a2868915e13a2f264e0,3
508e7283d7527e4501ab420bf4c5c718,5
9a70fe43adb3fdd001a3d87cc5b121ff,3
5e9507cb3e14ef404f60134965d56cdf,6
c6d2a10eee02b30e525e8f50a5ceca1f,3
4f23b467d844734cc3232b00590f37f7,7
afa10ddc7c9485cd13b2b7605baf8339,2
2614f9690a91566964ac3ba03f62ed7d,3
9409fa130a619c6208a4ef4eeb80692d,5
7f661ebc8d85aa90e922719e1f2f3632,5
bab98319df9e0333a3b31920fec9509e,1
f59cdd91f241756981671cc137f50901,5
4c5ccba098f219770a969d903838bf2e,1
0605e81b0d51f29050831b316da3c1e4,6
0aa44d97df05a5d92ccb33a587c50349,6
0c8a30a4ef26481f0d961e465b985ab1,7
6d488c67074dda461fa8af50a71f4361,5
274f0eb3967f9cb18f012cf851bcd1de,3
2af494f6808f46a05ca7fb5cc948c243,5
84fcc4d502804e7656f776d33b0c743b,7
a282c77a9934809b9e34dc217d7d3006,6
c832baa9b998f1e447c8cdcb385f0c74,1
fbc4ae33e46c74314b1b302a188a43ba,6
3fc51372cc779320779b9d1e120db71a,7
c451d5773f528f9ce00e495b54271147,2
f71af510a69759752acf8cc15c546cc7,6
21131f4010cfb428955f1d7490081c13,6
d31fbc9ce0d4c5ab6851b8e43288fe2a,0
76bed83a5cac8094ebb9852ff05d2efb,7
66fbd005542c5e05037524e9afbdd7ef,3
7b9da079f0639e13daf7d5baf7dccf3f,5
1c039cff256a882f8d4df56161e9e16c,1
8caff169e15fc367dbd2d36c25bdc5d4,1
a36933fcb37406d84af6a1ab5efbed37,6
9ad0ab1ee947be0cb432ca6605c88b46,7
a1ea5bf6536f3d8a7bd7dfcfe9ed6670,2
23e28749e615d9d4acc7f4e5f70a0c89,7
adebc378849095bd82b6dd8176e5ab79,6
c1002ce683d2dfd894f29f7d8c688861,5
0a6792d632a71a80e5eb2f4ee948a0c1,2
6ad505d9c24105cc98f3a1f770559149,0
b8be146b1f493450d16e45e386e9bdc5,5
63153e6de625175b0bda5c464add9e31,4
a74dafcc88ce43840e39003a10e81c75,4
fcf954b4a4665e6ba0de15c48c072af9,5
4769a5837219fab14bf9fc44fe5dadfc,4
53026f850567d34d064dd34f1e3b2a87,0
2ef2e171bfc348fb90fc32adf09e8f63,3
c24d4799132cc7a08bf585f93cd93cc6,6
6a2979158262d1d924ded5b40ff0305c,4
8c8242a94b1401e89a42b61268cccb91,6
b9b7024a14d24b1c4d8e26d0c602076d,4
fac49ad1b8cc67b823f94ecc37256147,5
3159ed4912dda02075a77e5b93f44ee6,1
a10e553f2e0300ffe5dc472656af9160,7
c7fdc83f222cc2ee46983667ce223a03,1
35cf5b0020ad028f87bb246300fef63e,3
b6112eb32af5aaaa8bce6ff4b03d8dc6,5
191effcfeccc624123a50286d110f62e,2
edff94cc8e5141d869df7fec2704fef5,0
dc9688d7075ca5546bc72c8adfc07cb4,4
b51a5b32bb2e1eb813a370bb2fa49473,7
04e1f65146d693721d82900cfbcfaab3,5
9de316e98c5b19b16ad626cdce29234d,6
023cbd21e90c11d38e7739efa6d60f2e,6
dac955bf9ece9b6d2ac8f42c3c222dc0,5
234efe92d8ab9b0b3116a0613dae1637,0
935999a54a890ed750444237fa25648d,1
3f174b546e3b85f91880bbc759cf7f8c,0
42eaf866b425f9eed004bfc33449806f,1
c733838f64e46c8d21c8f80f27357639,0
8e697da900e8c88f79da8ea674c11762,7
348c875d709067a5290b504188af6371,6
5965c3b74964be297130e7650050e07c,1
03ce3cac57f9badb89d1defc9a264043,0
40f4df90079782632b16d753ad56ac53,4
557f15001aa8c9028a522365645df53d,4
ce540b20ed4c5f13d7024e695ce284b2,3
49263ed4a8e8ab60f7c22bfa1f10edd0,0
7f7bb2a669d7a311a261c238da2aa864,2
ecb43c2ba94e3cd53f95c68855295e05,3
320f6383ad9ba65da93f16bce958040f,0
bc0e8659d108d11ad041137fec28c33f,2
09d38b16b0c70de7afdf3e92afc64652,4
22829d32ca1b2a96b36a82f4312cda16,6
a7bd39ec9790ab1d48aadf7d7f78417c,6
6453938c3aef40d8c39e8680366f6ca8,4
54f16136a37bf56245324685b9e61bb5,6
7a85c35419f8817b377863719a3bbec5,5
43c65dfb9934e9c25e3ef2d46c044529,4
fd3e9585c9f410ca2b69bc79839cff46,5
54a780b76aeab6b533edc710335f0cc9,6
bba4c1683a95258bdc406e4908dd7732,7
503a12949887486e0909ce6402695e6b,7
521c33d7308134b03724025909327f95,2
8df77db43e48b4ca34b5e2499c6245ac,1
403d1c500452ae409f99a0dd60266da9,0
c0f72ac85ef8f7bf6808fed0f96941b4,3
8f6c45349ddf93fe21ab8cc867471149,5
415f6c4fcf8396da2b46c69ef3197da8,3
4c483b36afd1ed3e65bcc05893ebf3d0,7
4d5512aec940e6ed2bb70fbbc7e34b60,6
80074509cb6ac40c5f606101310cbef7,4
89a0a00114a053c537d6fd6fa4ed6b5f,1
082ef5d585f170079828e03dd4db34dc,5
f23ec85909c123f0d38d9dd01a87a747,0
c23a2655a1ef156e4c1a30c94b453bb0,5
d26d2cab5dfc64d08e69dbf000655655,7
a4408a289410b6e813f97d8dc75eaec3,0
88f9d5f51b8ed0cf15e6f37260ada12b,3
61b69df9721e8e46a9b0a52fd53ca4c0,3
68cf792331b65868d06cf722dd9083a7,3
6bec6eb2b3182b522d55629a98099f26,0
31cae0bfe253a8b7b5ee5f34bb58e85a,5
df73bc8bee3f6938e8273b2cf6f254dc,3
39a8382a3c8788568b5e0c9cd3fbb7a0,0
da67099a3f50ef49b44800c219abb514,4
a2e383fd0f390f6c91f94f3c3627efef,6
e2bc0bfe24be8bd13b7ca4be447ed1bb,6
f17b266ba128bc73925947ca245e744c,6
800ebfcd195be1c6ae111d18d4ecca57,5
69b5bc92f6a4977d4a531e40fb5f71d6,5
d1d77cdcb4c313c6c9b024de16bf5ea1,5
853e8760a8932647467cd17143c59244,1
0aeda754e8c0b79b7a7e6ee274ce0205,3
1671bdcfeb1837bd6421e7da20ad314e,0
cd677166a40c25df8f504fd37889e432,4
022b7106e883e7be8a964839f0c339a0,2
af0ef40df20e7d716ebe138d8bdafbf0,4
04dea3e667f1b519f1434640681388b0,1
eb2e92adddf40ff13939ead61793c6fd,4
3ea6691bca2a9a2de0615373bdcd0674,3
999acbdd2b29098321dfba48d2e01a76,3
c01d45bf3bf36a5f9eed09761f4d2df1,2
bcf75c6cb062f3dc962de72aa755d463,5
771362a5b4b13cab8ae602943e9d0245,0
38cf28e340ce84c1042952b84664511f,6
07d6262ab5296f08109a362201e07ad8,4
c1cb23ef3e1382457514b000d13604e9,2
d67cdeb05f2d9f988f4413e0434a8320,6
86142b2afafa9fad81eacb864886ba61,7
94f0cd5cc0c8699221c9a72faff3da11,3
a498ef918ea77d6191e21b2dd5879287,7
4bd698946b2f42539a1be90f5860ad97,6
32f94dedfd80753f2d9a08d7114e4036,7
0dd4deb3cff2ca5ee71632c4439462bc,7
ecacab289e5e7fe095d42ee48f06fe89,5
a27fd6b319d98c6cecc63667b31e1d30,0
de4e8ad5a047239dbf45d2b25777f4bc,0
d1f0e669faf4845245ca38e23552a1b0,1
7417bb3484b8ececb8c0df01287c2f1f,5
558eaa31414ed0c9e03915b5c9665d9c,3
056c5f1a920b14a9ee37c7119a351f80,7
6fd670822b7ffdb52c64120cf5532415,0
a034e5ffc6abc2b84310dcc85f5d49e1,1
40783d863b763710a83e805cca377eae,1
fd0357c4c3060fecc4eba333ef5d8dc3,3
cd6722bdf5e0ec34ad520805f4297b06,0
b2c434a28781ad41ecc0976c081232aa,6
d3bfb1cf5a660fb8c5588881d704ec9c,5
82fb14cdcf364031ed6865429cecc939,0
9a57b1a79be85088cd3e039be182c694,4
a1eac224dc6ddb444d14e3eb1b61a528,0
0738067429db273536299dc2e8ac2185,1
a0abe44603bb44f600bf483eb71c849b,2
d1d3df14915523ca2433c701ea9bc95e,3
a8cdbbfc55fddfa45f8c4c11f1892951,2
6266510f30883b953ed352f0e303812d,0
d89ce07315fe599dc52e5de3f1b57d1b,5
260dce9f23cbe896ebff02c4b9b36574,5
34bf26d5215d3e4c49245e3422148a0b,6
1239510afb7e8d9954c71b60ee7602e3,6
6a768fb5cde601c993c9d244dd3a4df9,1
ef703290b3ce84c0299d6711605ea5df,2
25788548cb9b211d97a602c49f93ae04,7
7dd8a555e6baf38bf1f0e35def4e4d3a,3
3344db17556eedbb582cd469ba63b4c5,7
6c23dd6ce8dab88c8552a1b55b81d5fa,4
3e83c9ab8c22c2d21692baa0c5c0df61,2
c2797b3c3733448525036a5a07638618,5
ca8f4f18e99c4a27f679ac86dc5fd76d,4
aa49a6cff809a5c173ec8b53a8a34245,5
7975cdaf6db551e052ddd58d765af479,6
d5cea5d3dbdc4ad958c0cb01e43987d3,6
506f9711d3092456f94da733f36a5870,0
7637f5049e61cddbfe96033884be78ec,0
f7dd7f195fbd9e8436d8eafc8fa959fb,3
9883ae025ec2c9fcda66f9d425c3d9cb,4
e132e63266af14ec75e4f7401d1ebdb0,7
ac088bb9cd68c924a9ddd14f6980e715,4
6af779c93b1090bf323bddfd6d9b12a8,3
ea411f78b0ffb3076b7c66900cf67cb5,6
fc1b2a80856d55c94489bc83ce10e0a9,5
6292b0acb80030905b7746e63fb699c4,2
1b1cbd7b93495f8728530f512e36279d,3
59bcad7095bc816e906064ca71ad80f3,6
a11cced2eb3369cbf92291d56d23613a,0
54410c14376e847b6f0b6f46f7df3cb7,4
2d2a7209f867fa29101a259178dcae5c,1
60bcdf8a8469c0cff65ebcbc50e384ca,5
18929c290a9b23e7364aa362c472fb43,6
7f0141de8f8d515675290cf029960a4e,1
94fad2d5f9f7f5318a96d32429d9b9a6,0
2f5d0d62d2f38c617dca47c67c35055a,4
7719d20883c35dbcc5bae77c0f103164,4
0dd4c43d9643e22efa6144f8f3046bac,3
95195ea365629c1e83c5d62ca543cf90,7
83268b5b5dc20bfd25ffc925bf5e7194,2
e9ea2a8492f696c139f47684057c0625,3
9a03640a581fbea70f269f041a347565,1
38bd7392f919f40d39b0511693fdf1cd,4
5aae8859b9d834b98743101bd09672e5,2
a5389f199625d88d38f6d6999fc272cf,3
13653acb69dd68266dab9510a828ba33,2
93fb50dfa52c94cac26c9c19646f9465,6
c81e54321c432b2c21b87f91fdb6bbb3,5
f67d06c3d543ba569ff649e0e6dcbfb7,5
c9ba914eab1eba7e88a5c5f6ff9a49e5,1
35b77b60a486c354cc5cb940693bacf4,2
ba6e97411ffaa8c21444978b1bb5d80d,6
f63ef7ed8458fa7a82bd9d3156882abc,5
2f0043966fb41ca7034059480b0a0a21,7
6a6487feb1a6a5a09fb8dd4fbf56290e,4
c98f76b35873cd35720b9e556623c1bc,5
c4fc860a8001f94c40c44e81d27fd0c0,7
d7d32696492a32e5f34052811292a73c,2
a21285862ab8d34d064156268983cf72,2
a4838b44d124fbe562ad0d17219be0cf,3
d1e5bdbe0d4612d8b0f6a2da737b8596,7
32f24aced6cb81db9a200d18d6ce74e6,6
931d88ca286ee2432d49b07227c76e44,6
6bcfe5239b707a50a72cf8ff771af51f,2
4f06cd86a310804121a1630c5aa28a45,2
47ad23084098eadfce14d2655205f617,1
11b064ef7300b2f89aa593b64f4f1fda,2
ee8fc280220e7cf5625d17206ac4f522,6
eabb31906c0e302fb05f6a80295e827b,7
4b667f6ff6409b1e86df81f44e098ceb,3
7d55e5a0b02cb2233b06bc7237292bcf,7
a8927f1554d2c5a5dc613eb564c7d0ce,6
10424512401e788181d6b346f272752d,3
ade8bd1fa247ecf43b2ce05df3974912,6
ff44b1b18200a72de730536221bfcd5d,6
293fdb149b62e903de2d316170b817d3,7
7b993599f26e113c093e6c56d8ccf979,4
efa350ffc997660f7ecf27243180c09d,5
f094a77340ea1f3e3d09d702bfe41926,1
812e3a7907f944a05e6147ac882ba676,0
8c565eae4bb5d0146c7355a91267b0a9,4
9568a53b69e6fa1ca188877cd1e8cfb2,2
451d2d99ded79cd2316f1268451dbcb2,7
f61ec32e4767f5506275e0826c759e51,5
9e13f709e960b4941b7fb1f78f97eca7,1
fc93569a57b1a8e839106ffb81eda6cb,4
494ecc0b96ab5b5860e622407673aad4,3
ca7e6e9315c38455d1b1c792cce6ee0c,1
8babc539bb3a175475644f50e36949ed,1
7c0244bb8aa5e20b2697852b037dead1,6
0f375058bfffa305bbdcbc2eacac29d1,6
054bfc6ec3778d17919fba9edd053ff2,2
9cd72c579b1f0e79efd6e552e8ba2596,1
28f505708f2ffd2f1c38590cbf5a4bce,5
512b77d3b3de916038857ea53f2ca172,6
8ff268f0734b1ed34f42cccdaf0ec1d0,6
25a1647ac5987d33736a48c2da150825,7
a68ef9477e2da618e4e062447af2d3fa,5
4c758c98cca8a3e12b9d010703a6dfd0,1
b72f4c5b4d1db0a4abbad8bc2c9f47e3,0
1f462ea08405c9a496683754017391ea,6
3a7eae0f84f17989d2d088f869c3fca2,2
afcf2f86e551437997e334fe520b7643,6
cdb16605d807bed885a7d4b8d0dd8d8e,1
70eba31cf128413cf676aaf8225dc9fc,7
e84393357d8e05a9f78b5cd78df976de,1
461d5792b5c8adbefe01d77c8dfef2e4,0
557834fa9fec8c08a192f0ab803246d8,0
dd9294ef515bd745b58487bd31b0bdb7,3
c570f8692cea8704b2457697edc4b835,2
cfff78eba0557d165ff6fc7499768eca,0
66a5ccb4633e3bd66ac9a90a9e102181,1
2da97d8e99080bc4757b515bdbae03f4,0
b5ef699a236644fead2d6599df83a646,4
706d3aef10e76287bd6069c03aa25654,3
65f95fa569c379cc5b7242ff71f89c88,3
61f10ee03498ca7034289241f26deffa,5
3cdce7a53c40ca41fd22bcf456f49266,2
9bba3f33456aba0830b1046d88fbdc6e,3
9471017ce12f85a379d9343f4e470799,7
ddca23fc5ad60f57b204e29333ef866c,2
f067a3cf7abbfaa0707193cb67e35dea,4
4859473d94fa8f5f49280de385f5a0af,5
b2567c2b76e677e19b75b2db0707d294,1
afb0f3f5e99ca810e7a4a13ee536b9e6,4
d6ada471823d24081ccfffe437a6fc6a,2
c416ce53e941046f52fc0f947a730010,2
3f1061f9e8bc9abbd28d899844c6b6d2,7
9febffccc5b21422c57923785c74a347,2
b76a7d7dd88abeb470380cb4908b4b85,1
0c0b6409434c996307355aa15f253ab1,5
02c42e5ce028baaa582109414d02d4f7,5
cd25e2a8f7ca5a00ab40cdff79208f77,2
558d7575f924c531eb9efaa254943dd7,4
352ced40d7fa893fa27ab391cb0e5d3b,5
bc4dac889dda2627dc83fa82bd4e5877,1
802d62d4b0d37cf5ad88be2acb5b5d98,4
cd6d9159faf28c553b6d69fbc202fe81,7
63f10936cf6f060f1fbdb86d720a4c68,6
ff9f5192f14c98fb8ec06d93ae6045b3,1
06044735b3a1c61cd04c1287e4c1e79f,2
f70ac817cba3677ca6c8de6d57e43000,5
c03f806df474a1998a2f6309d1897467,1
4f6325c02cd6aafc9966fa4e16c06138,7
610785c71c62156da00ca64103826e36,0
b8d3a0371a04134eaee51b5943b74ab3,4
2182143bc2b3158b1b2a3089083be2da,0
04baa5671b8dcf2a7f2559f7c81e975f,7
e5796cc9b8933eb4b625c7cfd61e64e1,7
c472c9b7a97e2b20d9274f84d5c82a4f,0
121b678ab1233d57dcd399220896878a,2
2e96293f88e12827ee9ecf58fa06c464,6
da1598eada9cf537f4bac66602c559ee,7
809f2856e1972fba67ef3ded55e5d404,2
06bc5add2b830ae165f3e8445061b3d9,0
7b561cc98c4176c11f0efa2df1d92540,1
0f68fd4ccc238b719e7ce5cb0184b116,2
7797ccf21937fadaa2517da88d9ca56b,4
e4820f0392fea61f4b8dd5f3bffaed06,0
cd16a2799e66618567ff85ee3b2d331b,4
b04f059376c106cbcf0343f6b1a3d7f6,6
bb1a1a53a648fd7a21e8d44ca00d06de,5
4720cac85e89ceed8d33dc9e4276a4fe,6
e55cb7f0a4f068970e1f4c2a058f2a40,4
c97e9a85da47b3fce27cf1fafe1a89d6,4
0d7e9a25ad2932dcee0f843353088432,0
e131af44565fa97ebd6d4e4946e2ee7d,3
4e6347ca0095211790a9fce4ef3ccc55,6
c8ba53d698333cd42c9ee05a36f0de5c,5
30127f1b88759f7a82f6ad962a3054da,2
08b2e13b3d23ed5d77ae4bfc0b2c0f57,4
f80e365bc7e9318f3b9d4b7c6c642297,0
9bfdc6c19ba99ad4a56cfdc404ca635f,3
d23984957b51b96f4db30b9f3239a8f9,0
f427b6cb63761260b8550deb5c13ce6d,2
e9c5b3fbd40026480e8c0dca7cc5eee0,6
446a16110a003dab674328cbf5078a67,6
8398b0bb5483b87420cfbbcab5f27208,0
94647651f9961e945e1710fff5ea3c2f,7
bce2f8013811182cc4f9db7399ddf2ec,6
c310c4da9afc4f01ab9fdfa52506d3c7,1
108f34ac3133af06ec7c7a4be953e520,5
add75c9868a19559da8a5480b1ed2d5f,1
6a46793d384d6a9b1a8d5b3cd6b37e40,6
2ac068867e61f37476131bc1055fc04a,7
fb8e18b5497946a5be26ae49c63752da,4
64a16727f1593c598abf6b8bedd4de76,7
29b5387804f604d659eda4cce52d5efa,0
569bd049d1fb470552ba9bec00faa5a4,0
bf317efe8e828985b2c5a7c98eeb2b1f,4
1f329017e8daca5f21045840439bc8f8,4
d043eca8264749903e17422078a26767,6
dad0415b6221a761c03ab8853176e955,5
3aa4aa3a9aa34ed73696dee3dfafa1e9,6
5d4f85ec311b77532a8e27988711d1a7,3
d2b494a88923807967e14ebb76fd0663,0
84a6c71991ba8f44bf5eef8cfe378a39,2
3d53fc7977911e61432f5449d0dae7a3,2
253ca61cb6a913488af9713dd8ef4b98,2
84f8427707658ee4da92555517dd8028,4
8a5cec815bf8c8e8ddb2a649052ad9f4,4
57c3705d1cfb414593a11b4a0fe4f2ca,4
767f29b437c36c55e9bd49698b2068fb,6
c2c069e24659705963465ee2f7dfc17f,2
9a42f81cf09e3560bed2ab1527369a24,3
928ee0b1b8b2410042064f0a417134c9,5
bbb9bdd2d5d09a28aeb5fb59827330e5,1
8467023b5e56f84fb642377c08c65ee3,0
9137f8a36952d59ccce6f76949d3699f,1
bea1b4cd76ce56e37039fb2b343da004,0
8cf79b062ce8ccf6c07be802325c5a1a,4
2d9aa0b6c901fc14456a892d35ed523c,2
57b1d6b2eea4885c51e0cc7b2c3a095f,1
ae549f8477c681007c8548c4ae665cc6,7
23e97718a9839c31847c60bb586e1e3f,4
6a39d0b8a823dbb3fc51536261783271,0
7b06aa62b67852746f1ff1694e1a7e28,7
a29257ae61f1fc78ceb8f1cdbe953851,5
a240ed1c828145914ebb2585708923a4,7
